1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,0,0
4,0,0
5,0,0
5,0,0
4,0,0
4,0,0
4,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
1,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
2,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
3,0,0
3,0,0
3,0,0
3,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
5,0,0
13,0,0
27,0,0
53,0,5
84,0,15
84,0,15
118,0,28
145,0,40
164,0,50
181,0,61
192,0,69
206,0,80
208,0,84
211,0,88
214,0,95
217,0,102
217,0,106
211,0,106
208,1,110
205,1,114
200,1,114
198,2,114
197,2,114
193,2,115
187,3,115
180,3,115
171,5,116
159,6,116
154,6,121
143,6,123
138,6,134
132,5,142
123,5,160
112,5,172
96,6,177
74,8,163
58,9,134
42,9,84
42,9,84
32,7,32
29,5,8
27,3,1
24,2,0
22,1,0
21,1,0
21,1,0
22,1,0
23,1,0
24,1,0
25,2,0
26,2,0
27,3,1
27,3,3
28,4,4
28,4,6
29,5,9
29,5,13
30,7,19
31,9,28
32,15,45
31,26,66
28,47,89
23,95,127
22,146,163
26,184,196
29,198,213
32,203,226
36,203,233
39,201,237
43,195,243
46,191,246
48,189,249
50,186,250
51,185,251
52,184,251
53,185,252
54,185,253
54,184,253
57,186,254
58,186,255
61,188,255
67,193,255
76,197,255
86,198,255
99,175,255
109,143,255
114,120,255
116,109,255
117,102,255
118,98,255
118,98,255
118,98,255
118,99,255
117,101,255
115,104,255
111,109,255
106,121,255
99,140,253
92,160,246
84,180,235
76,195,220
71,201,210
64,207,193
59,207,183
56,206,176
55,206,176
55,205,176
54,204,176
54,204,176
55,204,179
56,204,183
58,204,186
61,204,193
63,204,196
65,204,199
66,203,203
68,202,207
66,201,207
65,200,207
61,195,210
52,188,210
46,183,214
38,182,214
33,196,217
30,208,217
30,183,213
34,130,195
45,82,185
59,45,184
59,45,184
74,23,190
80,14,187
84,10,182
84,9,180
85,8,179
83,9,177
81,9,176
79,9,174
77,9,172
76,9,170
76,9,170
77,9,172
81,9,176
88,8,181
93,8,183
102,7,184
108,6,183
117,7,180
123,6,172
131,7,161
139,7,153
144,8,143
150,7,133
159,8,135
170,9,136
178,8,137
184,7,135
194,6,138
206,4,141
218,3,144
228,2,148
237,1,154
242,1,157
247,0,160
249,0,163
251,0,163
252,0,165
252,0,165
251,0,165
249,0,165
245,0,168
243,0,168
241,0,168
240,0,168
239,0,168
238,0,168
237,0,168
236,0,168
235,0,168
233,0,170
232,0,170
231,0,170
229,0,170
228,0,170
226,0,170
223,0,172
224,0,175
226,0,175
228,0,175
231,0,175
233,0,175
235,0,175
235,0,177
238,0,177
240,0,177
242,0,177
242,0,177
240,0,179
239,0,179
238,0,179
236,1,179
235,1,179
234,1,179
233,2,179
232,2,179
232,2,179
231,2,179
229,3,179
228,3,179
226,4,179
226,4,179
224,5,179
223,5,179
222,5,179
221,6,179
220,6,179
219,7,179
217,8,179
216,8,179
215,9,179
213,10,179
211,11,179
210,12,179
209,13,179
208,14,179
207,14,179
205,16,179
204,16,179
202,18,179
202,18,179
201,19,179
199,21,180
197,22,180
195,24,180
195,24,181
193,26,181
191,27,182
189,28,182
187,29,183
186,29,183
185,30,184
184,30,184
182,31,185
180,32,186
180,32,186
180,26,180
183,19,168
182,17,166
181,13,156
183,13,155
187,12,154
194,9,152
198,8,151
203,8,155
210,10,171
206,15,188
189,21,200
157,35,216
131,50,233
118,62,246
112,72,255
111,82,255
110,94,255
108,111,255
108,122,255
106,127,255
107,138,255
108,149,255
108,160,255
108,166,255
109,171,255
110,187,255
113,196,255
113,206,255
114,210,255
114,214,255
114,214,255
114,222,255
113,230,255
112,236,255
112,238,255
111,241,255
111,244,255
110,248,255
109,247,255
107,246,255
108,243,255
108,242,255
107,242,255
108,240,255
109,237,255
111,233,255
110,229,255
111,224,255
111,217,254
111,215,253
112,213,252
113,208,250
112,205,249
112,202,247
112,196,245
114,187,242
116,167,236
119,142,227
123,115,217
127,86,209
127,66,205
127,49,203
129,35,202
129,35,202
127,29,201
127,24,201
126,21,200
126,20,199
125,19,199
123,19,200
122,15,197
120,12,195
117,10,192
114,7,182
108,5,174
103,4,164
98,3,156
91,2,140
86,2,132
83,1,128
82,1,124
84,1,123
85,1,122
86,1,122
87,1,121
88,1,120
89,1,119
90,1,118
96,1,124
98,1,128
100,2,131
102,2,135
103,2,134
104,2,130
107,2,131
110,2,132
113,2,124
116,2,121
121,3,123
123,3,114
126,3,113
129,4,113
130,4,108
135,4,106
138,4,107
140,4,104
142,4,101
147,4,102
155,4,102
160,3,100
169,3,102
174,2,102
183,2,102
191,1,102
202,0,102
211,0,102
222,0,106
226,0,106
230,0,106
233,0,106
233,0,106
236,0,110
235,0,110
236,0,115
237,0,119
236,0,119
235,0,123
233,0,122
232,0,122
231,0,122
228,0,122
225,0,122
224,0,122
221,0,122
216,0,122
214,0,126
210,0,126
208,0,126
205,0,126
207,0,130
211,0,134
217,0,137
222,0,141
227,0,148
233,0,163
231,0,175
218,0,186
189,0,197
145,0,211
98,0,225
68,0,242
59,1,255
67,1,255
70,2,255
55,1,255
45,0,255
41,0,255
38,0,255
37,0,255
38,0,255
38,0,255
39,0,255
41,0,255
42,0,255
45,0,255
46,0,255
49,1,255
51,1,255
53,2,255
54,3,255
56,4,255
57,5,255
59,7,255
60,9,255
62,11,255
64,15,255
66,18,255
69,23,255
73,29,255
78,36,255
83,44,255
90,56,255
96,65,255
103,73,255
109,85,255
112,92,255
116,103,255
120,114,255
122,117,255
123,119,255
125,123,255
127,124,254
129,126,253
132,137,251
138,136,245
138,136,245
145,134,239
153,130,231
162,111,220
168,91,212
171,75,206
172,61,201
170,57,199
169,52,198
166,47,197
164,45,196
164,45,196
163,42,195
161,40,195
159,40,195
159,38,194
155,38,195
156,34,193
152,30,193
148,23,189
143,17,186
143,17,186
136,11,176
136,11,176
129,7,164
122,5,157
114,3,146
110,2,140
107,2,139
105,2,137
103,2,134
102,2,135
101,2,137
102,2,141
103,2,140
104,2,138
106,2,135
107,2,131
109,2,125
111,2,117
113,2,110
114,2,97
117,2,90
122,2,85
129,2,80
142,2,83
159,2,88
173,1,92
188,1,99
200,1,106
211,0,110
218,0,114
224,0,114
231,0,119
236,0,123
240,0,127
242,0,127
245,0,130
249,0,134
253,0,141
253,0,148
250,0,154
243,0,163
235,0,168
228,0,172
223,0,175
215,0,179
210,0,180
208,0,180
204,0,182
202,0,182
200,0,182
196,0,184
193,0,186
191,0,186
189,0,186
187,0,186
178,0,189
174,0,189
169,0,191
167,0,191
164,0,192
161,0,193
161,0,193
149,0,199
126,0,208
93,0,221
67,0,237
49,0,254
35,0,255
23,0,255
17,0,255
17,0,255
18,0,255
17,0,255
16,0,255
15,0,255
14,0,255
13,0,255
14,0,255
15,0,255
17,0,255
19,0,255
21,0,255
22,0,255
22,0,255
23,0,255
26,0,255
30,0,255
34,0,255
38,0,255
43,0,255
48,0,255
53,0,255
58,0,255
61,0,255
63,0,255
63,0,255
64,1,255
66,1,255
68,1,255
69,1,255
71,2,255
72,2,255
74,2,255
76,3,255
78,4,255
80,5,255
83,7,255
84,8,255
86,10,255
88,12,255
90,16,255
93,20,255
96,27,255
102,45,255
107,61,255
110,72,255
115,91,255
119,109,255
124,125,255
129,146,255
133,164,254
135,176,252
137,177,249
137,181,247
137,184,246
138,181,245
139,180,243
139,179,242
139,178,241
138,177,240
138,175,239
139,172,238
139,169,237
139,167,236
138,164,235
139,161,233
141,154,231
142,150,229
142,143,227
144,136,224
145,132,223
146,129,221
148,121,219
149,117,217
150,114,216
152,106,214
155,102,213
159,95,211
163,84,208
166,74,205
170,67,203
173,61,200
174,55,199
177,45,194
180,42,192
180,42,192
181,40,191
182,39,191
182,37,190
183,36,189
184,36,189
186,33,187
188,32,186
189,32,186
190,29,184
193,26,181
195,24,180
198,20,178
202,16,175
207,11,171
214,8,168
222,4,163
229,2,157
236,1,151
242,0,145
247,0,138
245,0,126
245,0,122
241,0,118
238,0,119
231,0,115
228,0,114
225,0,114
222,0,114
219,0,114
216,0,114
212,0,114
209,0,114
202,0,110
196,0,110
189,0,110
182,0,111
174,0,111
169,0,111
163,0,118
157,0,118
151,0,118
145,0,118
135,0,118
129,0,126
119,0,134
113,0,134
105,0,141
102,0,145
99,0,145
100,0,148
97,0,148
94,0,148
91,0,148
88,0,148
85,0,148
88,0,148
91,0,148
97,0,151
107,0,151
126,0,151
139,0,151
153,0,154
162,0,154
171,0,154
177,0,154
186,0,155
192,0,155
194,0,155
200,0,155
207,0,154
209,0,154
212,0,154
216,0,157
218,0,157
220,0,157
222,0,157
224,0,157
226,0,157
228,0,157
231,0,157
233,0,157
234,0,157
236,0,157
237,0,157
238,0,157
240,0,157
241,0,157
242,0,157
243,0,157
245,0,157
249,0,157
250,0,157
252,0,157
253,0,157
254,0,157
254,0,157
254,0,157
254,0,157
254,0,157
253,0,157
252,0,160
252,0,160
251,0,160
251,0,160
250,0,160
249,0,160
247,0,160
246,0,160
246,1,160
245,1,160
243,1,160
242,1,160
241,1,160
239,1,160
238,1,160
241,1,160
242,1,157
243,1,158
245,0,155
246,0,155
248,0,155
247,0,151
248,0,151
249,0,151
250,0,151
250,0,151
251,0,151
252,0,151
253,0,151
253,0,148
254,0,148
254,0,148
254,0,148
253,0,148
251,0,148
250,0,148
249,0,148
249,0,148
246,0,148
244,0,148
241,0,154
239,0,154
231,0,157
225,0,160
222,0,160
216,0,160
214,0,160
209,0,160
204,0,160
202,0,160
196,0,163
194,0,163
191,0,163
188,0,163
186,0,163
183,0,163
180,0,163
177,0,163
174,0,163
171,0,163
168,0,163
165,0,163
162,0,163
159,0,163
156,0,163
153,0,163
150,0,163
146,0,160
143,0,160
140,0,160
137,0,160
133,0,160
130,0,160
127,0,160
120,0,160
117,0,160
111,0,160
111,0,163
107,0,168
103,0,177
98,0,188
89,0,197
81,0,206
72,0,214
66,0,220
63,0,224
62,0,225
61,0,227
59,0,229
57,0,233
55,0,237
54,0,238
53,0,240
52,0,242
51,0,243
50,0,244
50,0,245
48,0,247
46,0,251
45,0,253
44,0,254
43,0,255
43,0,255
44,0,255
44,0,255
44,0,255
44,0,255
44,0,255
44,0,255
44,0,255
46,0,255
45,0,255
45,0,255
44,0,255
45,0,255
44,0,255
43,0,255
42,0,255
41,0,255
40,0,255
39,0,255
39,0,255
40,0,255
42,0,255
45,0,255
48,0,255
53,0,255
53,0,255
53,0,255
51,0,255
50,0,255
49,1,255
49,1,255
49,1,255
48,1,255
49,1,255
48,0,255
47,0,255
45,0,255
43,0,255
43,0,255
42,0,255
43,0,255
42,0,255
42,0,255
42,0,255
42,0,255
42,0,255
42,0,255
42,1,255
41,1,255
41,2,255
40,3,255
39,4,255
39,4,255
38,4,255
38,4,255
37,4,255
37,4,255
36,4,255
35,4,255
35,3,255
34,4,255
33,4,255
32,4,255
31,3,255
29,3,255
27,3,255
25,4,255
24,6,255
24,10,255
25,14,255
26,17,255
26,18,255
27,18,255
27,18,255
27,18,255
27,18,255
27,18,255
27,18,255
27,17,255
26,14,255
25,10,255
24,5,255
25,2,255
25,1,255
25,0,255
23,0,255
23,0,255
22,0,255
22,0,255
22,0,255
22,0,255
22,0,255
22,0,255
23,0,255
23,0,255
23,0,255
23,0,255
24,0,255
25,1,255
24,2,255
24,5,255
25,10,255
26,16,255
25,16,255
24,5,255
32,5,255
36,15,255
36,21,255
36,26,255
40,24,255
51,20,255
67,19,255
83,20,255
94,24,255
99,26,255
102,28,255
103,29,255
105,29,255
105,28,255
106,27,255
106,26,255
106,25,255
108,27,255
109,27,255
109,27,255
109,26,255
109,25,255
109,25,255
108,24,255
108,23,255
108,23,255
106,20,255
105,20,255
104,18,255
102,17,255
101,16,255
101,16,255
98,14,255
96,12,255
94,11,255
94,11,255
93,10,255
91,9,255
90,9,255
87,8,255
86,7,255
85,7,255
84,7,255
83,6,255
83,7,255
82,7,255
82,7,255
82,8,255
86,11,255
98,23,255
111,46,255
119,75,255
118,95,255
116,107,255
114,115,255
114,115,255
113,118,255
112,124,255
109,131,255
108,134,255
106,139,255
105,139,255
104,145,255
101,154,255
98,167,255
96,178,255
90,204,255
89,218,255
89,235,255
92,246,255
96,250,255
99,250,255
104,246,255
110,237,255
117,223,255
122,205,255
128,180,255
133,164,254
139,138,244
144,118,238
152,95,229
157,83,224
162,76,220
163,71,218
162,69,218
166,64,216
167,60,215
169,58,214
171,56,213
173,56,212
175,56,211
175,58,211
176,60,211
176,62,211
177,62,210
177,64,210
177,66,210
177,68,210
176,73,210
175,76,210
171,87,212
170,89,212
168,93,213
167,95,213
166,98,214
165,101,215
164,105,216
159,118,221
152,138,229
146,158,237
137,184,246
132,200,254
128,211,255
124,219,255
123,222,255
121,225,255
121,226,255
120,227,255
119,228,255
119,229,255
117,231,255
114,234,255
110,237,255
106,238,255
103,238,255
101,237,255
101,236,255
99,235,255
99,234,255
98,232,255
97,231,255
96,229,255
95,224,255
95,218,255
94,212,255
94,204,255
95,196,255
95,186,255
97,173,255
98,162,255
100,145,255
101,138,255
103,126,255
104,118,255
104,113,255
105,109,255
106,102,255
106,98,255
107,95,255
107,91,255
107,83,255
108,69,255
109,60,255
109,54,255
109,52,255
109,52,255
108,50,255
107,57,255
105,61,255
101,70,255
95,79,255
88,88,255
84,99,255
81,94,255
83,88,255
87,73,255
91,60,255
94,44,255
95,39,255
96,31,255
95,26,255
95,26,255
94,22,255
94,22,255
93,20,255
92,18,255
90,17,255
88,15,255
84,12,255
83,11,255
84,9,250
88,8,242
99,6,235
112,5,227
127,4,220
161,3,210
181,2,203
202,1,196
210,1,193
220,1,189
230,1,184
230,1,184
239,0,179
245,0,173
247,0,170
249,0,168
251,0,163
251,0,163
252,0,160
253,0,154
253,0,154
253,0,151
253,0,148
252,0,141
251,0,137
249,0,134
248,0,130
246,0,126
246,0,126
245,0,126
245,0,126
244,0,126
243,0,126
242,0,127
244,0,130
245,0,134
244,0,134
243,0,134
243,0,134
248,0,151
241,1,175
213,1,192
166,3,208
128,4,220
97,6,236
82,8,249
80,9,255
84,10,255
86,10,255
86,10,255
83,10,255
80,10,255
76,9,255
73,9,255
69,8,255
67,8,255
66,7,255
65,7,255
67,8,255
71,9,255
80,12,255
88,15,255
88,14,255
97,11,239
201,4,196
233,0,130
152,0,46
97,0,15
70,0,5
59,0,2
59,0,2
76,0,7
96,0,15
96,0,15
127,0,31
159,0,54
190,0,80
217,0,106
234,0,134
241,1,160
233,2,177
217,3,189
217,3,189
197,4,197
179,5,204
164,6,210
153,7,212
150,7,213
130,9,221
102,12,237
88,16,254
92,19,255
86,20,255
66,15,255
59,7,255
54,1,255
48,0,255
45,0,255
41,0,255
39,0,255
39,0,255
39,0,255
38,0,255
39,0,255
38,0,255
38,0,255
40,0,255
40,0,255
41,0,255
40,0,255
39,0,255
39,0,255
38,0,255
37,0,255
37,0,255
37,0,255
36,0,255
35,0,255
35,0,255
34,1,255
33,1,255
32,1,255
29,1,255
26,2,255
24,3,255
24,6,255
24,12,255
25,16,255
26,19,255
26,21,255
25,20,255
24,16,255
22,10,254
20,5,250
20,2,249
20,0,249
16,0,247
9,0,245
6,0,243
5,0,241
5,0,239
5,0,237
5,0,231
5,0,228
6,0,226
8,0,226
12,0,223
18,0,207
22,0,189
26,0,165
27,0,153
28,0,143
28,0,139
29,0,136
29,0,132
29,0,123
29,0,113
29,0,107
29,0,101
29,0,97
29,0,94
29,0,91
29,0,88
29,0,90
29,0,88
29,0,86
30,0,91
30,0,90
29,0,91
28,0,88
27,0,83
25,0,74
23,0,61
23,0,46
25,0,35
32,0,24
40,0,26
49,0,35
56,0,47
65,0,58
70,0,64
76,0,71
80,0,77
87,0,85
87,0,85
91,0,89
96,0,94
98,0,96
101,0,98
102,0,97
103,0,95
103,0,95
103,0,93
102,0,90
101,0,88
99,0,84
98,0,82
97,0,82
96,0,80
95,0,78
92,0,75
91,0,74
88,0,72
88,0,71
87,0,70
88,0,73
88,0,74
90,0,76
90,0,78
92,0,80
93,0,81
93,0,81
93,0,81
94,0,82
94,0,83
94,0,83
95,0,84
95,0,84
94,0,83
94,0,83
94,0,83
93,0,81
93,0,81
93,0,81
91,0,78
90,0,76
89,0,76
88,0,75
87,0,73
87,0,74
86,0,72
85,0,71
83,0,69
82,0,68
81,0,67
80,0,65
80,0,65
80,0,65
79,0,64
77,0,62
76,0,62
75,0,61
73,0,60
70,0,59
64,0,56
53,0,54
41,0,51
31,0,49
26,0,47
24,0,45
27,0,40
29,0,36
32,0,31
34,0,26
35,0,20
35,0,17
34,0,13
33,0,11
32,0,10
32,0,8
32,0,8
32,0,8
33,0,8
33,0,8
33,0,8
33,0,9
34,0,8
34,0,8
34,0,9
35,0,10
35,0,10
36,0,11
36,0,11
36,0,12
36,0,13
37,0,14
36,0,15
36,0,17
35,0,18
34,0,19
34,0,19
33,0,20
32,0,22
32,0,24
31,0,27
30,0,32
31,0,37
32,0,40
34,0,44
35,0,46
37,0,49
38,0,50
39,0,51
40,0,51
41,0,52
42,0,53
44,0,54
49,0,55
53,0,56
57,0,57
64,0,58
72,0,61
79,0,63
85,0,66
92,0,72
97,0,76
99,0,79
99,0,79
99,0,80
100,0,82
99,0,82
98,0,82
97,0,82
96,0,82
96,0,81
94,0,79
92,0,78
91,0,77
90,0,77
89,0,78
88,0,77
85,0,74
83,0,73
85,0,74
88,0,77
89,0,78
89,0,76
90,0,77
92,0,79
93,0,83
94,0,85
96,0,87
96,0,88
96,0,88
96,0,87
96,0,85
96,0,83
96,0,81
95,0,79
95,0,77
94,0,73
94,0,71
93,0,68
93,0,66
92,0,64
91,0,62
91,0,60
90,0,58
89,0,56
88,0,54
88,0,53
86,0,49
85,0,48
84,0,47
83,0,45
83,0,44
81,0,41
80,0,40
78,0,39
76,0,37
74,0,35
73,0,34
71,0,33
69,0,32
66,0,33
65,0,37
64,0,42
63,0,50
63,0,57
64,0,62
64,0,65
64,0,70
65,0,75
66,0,78
66,0,81
67,0,86
68,0,91
68,0,94
68,0,95
69,0,98
69,0,100
69,0,101
70,0,103
69,0,103
69,0,104
69,0,105
69,0,105
69,0,106
69,0,106
69,0,107
69,0,106
69,0,107
68,0,107
68,0,107
67,0,107
66,0,107
66,0,107
65,0,106
64,0,106
63,0,106
63,0,106
62,0,105
61,0,104
60,0,104
59,0,103
58,0,102
57,0,102
56,0,101
54,0,101
52,0,99
52,0,99
51,0,98
49,0,96
52,0,99
54,0,101
57,0,102
60,0,104
62,0,105
63,0,106
66,0,107
67,0,108
68,0,107
69,0,107
69,0,106
70,0,105
70,0,104
70,0,101
70,0,98
69,0,93
68,0,87
66,0,77
64,0,66
63,0,58
63,0,46
64,0,40
67,0,34
72,0,34
76,0,38
81,0,42
85,0,46
89,0,52
94,0,64
98,0,75
101,0,86
103,0,93
103,0,98
101,0,100
97,0,96
93,0,88
90,0,83
88,0,79
84,0,73
81,0,69
77,0,64
74,0,59
70,0,52
65,0,42
59,0,37
55,0,35
51,0,36
48,0,40
44,0,48
42,0,55
40,0,60
39,0,65
37,0,73
36,0,79
35,0,88
34,0,94
32,0,103
31,0,109
30,0,116
28,0,123
27,0,128
26,0,130
25,0,133
25,0,133
24,0,135
23,0,135
23,0,136
22,0,136
20,77,95
20,148,155
19,172,163
19,192,169
19,203,175
20,206,176
21,207,176
20,206,176
19,203,175
20,207,176
19,203,175
20,207,176
21,207,176
22,203,176
22,201,176
27,182,176
27,182,176
31,179,176
40,186,176
40,186,176
50,199,176
53,202,176
53,202,176
55,205,176
58,208,176
59,209,176
59,209,176
57,205,176
52,200,176
49,198,176
36,189,176
36,189,176
34,188,176
29,186,176
19,183,176
16,182,176
16,182,176
15,181,176
14,177,176
15,171,176
16,165,176
17,157,176
21,138,176
21,138,176
22,112,176
22,112,176
22,96,176
20,86,176
20,86,176
52,200,176
59,209,176
59,209,176
64,191,254
25,21,255
140,160,233
132,189,243
132,189,243
126,211,252
124,217,254
121,225,255
121,225,255
119,230,255
114,241,255
114,241,255
104,252,255
104,252,255
102,253,255
100,253,255
97,252,255
96,250,255
94,241,255
93,238,255
93,229,255
96,205,255
99,188,255
102,169,255
102,169,255
105,158,255
151,124,220
151,124,220
72,44,255
0,4,142
51,1,125
0,7,160
0,29,180
0,6,141
0,7,160
24,20,153
44,23,172
0,17,180
0,7,164
22,206,189
41,183,199
65,204,199
54,203,172
31,186,162
30,183,193
15,179,169
17,156,176
22,98,172
51,203,162
108,52,205
42,194,166
68,16,170
41,9,80
59,209,176
31,20,50
190,0,183
234,0,182
220,6,179
173,41,193
80,190,226
36,189,162
112,18,205
237,0,179
190,0,179
163,20,176
113,18,204
130,0,207
31,185,186
17,149,228
202,19,183
147,35,197
238,0,160
0,0,148
56,0,175
172,0,183
229,0,184
217,8,179
2,0,163
254,0,154
204,0,182
116,0,181
15,0,123
146,2,86
231,0,160
39,10,255
25,93,253
17,11,249
24,21,255
37,0,255
90,92,255
139,178,245
120,196,255
89,150,255
125,96,250
115,47,243
107,216,255
46,0,175
0,0,114
102,41,255
117,208,255
93,109,255
28,0,56
231,0,184
125,0,186
82,98,255
8,0,187
98,0,181
164,0,207
103,127,255
122,144,255
137,116,243
88,117,255
126,0,40
240,0,179
224,0,187
207,13,188
224,0,187
109,166,255
223,2,186
110,187,255
93,71,255
7,0,127
98,0,87
36,0,40
69,0,56
41,0,53
84,0,67
59,0,78
97,0,80
29,0,64
55,0,96
30,0,67
44,0,85
2,0,95
0,0,0
0,0,0
0,0,0
0,0,0
0,0,255
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,255
0,0,255
10,0,233
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,255
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
65,0,51
24,12,255
7,18,172
0,0,0
1,0,45
0,0,255
0,0,0
0,0,0
0,0,0
0,0,255
0,0,255
2,0,0
47,1,105
3,0,0
3,0,156
0,0,0
0,0,255
0,0,0
1,0,0
0,0,0
246,0,172
30,4,21
1,0,0
0,0,0
0,0,0
89,0,13
0,0,0
0,0,0
0,0,0
1,0,31
0,0,0
0,0,0
0,0,0
5,0,44
4,0,60
3,0,0
0,0,111
0,0,255
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,255
0,0,255
5,0,0
0,0,0
0,0,255
0,0,0
0,0,0
0,0,0
9,144,128
0,2,115
1,0,0
0,0,0
0,0,0
4,0,255
0,0,86
1,0,0
0,0,0
0,0,28
1,0,255
34,169,216
2,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,0,172
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,255
0,0,0
0,0,0
2,0,1
0,0,0
3,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,0,0
0,0,24
0,0,0
0,0,0
0,0,0
2,0,0
0,0,255
0,0,0
2,0,0
59,0,101
0,0,255
13,0,0
0,0,0
99,0,81
1,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,255
2,0,144
0,0,0
0,0,0
0,0,0
54,0,51
0,0,1
0,0,0
0,0,0
0,0,167
0,0,0
9,0,255
50,0,4
0,0,0
0,0,44
0,0,0
0,0,155
1,0,255
0,0,255
27,0,255
0,0,0
2,0,0
0,0,0
0,0,0
2,0,0
0,0,154
0,0,0
0,0,0
0,0,0
0,0,0
0,0,255
0,0,0
0,0,2
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,255
0,0,0
0,0,0
0,0,0
0,0,0
12,0,0
13,0,0
14,0,0
14,0,0
14,0,6
11,0,35
9,0,130
10,0,226
12,0,253
14,0,255
15,0,255
15,0,255
15,0,255
17,0,255
19,0,255
21,0,255
23,0,255
24,0,255
26,0,255
27,0,255
28,0,255
28,0,255
29,0,255
29,0,255
29,0,255
29,0,255
29,0,255
29,0,255
29,0,255
29,0,255
30,0,255
30,0,255
31,0,255
31,0,255
32,0,255
33,0,255
33,0,255
33,0,255
33,0,255
32,0,255
32,0,255
32,0,255
31,0,255
27,0,255
23,0,255
22,0,255
21,0,255
18,0,255
16,0,255
12,0,255
12,0,255
16,1,255
19,1,255
23,1,255
31,1,255
38,1,255
42,0,255
44,0,255
44,0,255
44,0,255
46,1,255
53,2,255
55,2,255
60,4,255
66,7,255
71,13,255
76,22,255
78,26,255
79,30,255
80,34,255
81,38,255
82,44,255
84,52,255
85,61,255
85,67,255
86,78,255
85,96,251
85,106,247
